zip,lead_exposure_probability,lead_risk_label,maintenance_debt_usd,compliance_risk_score,compliance_risk_label,energy_burden_pct,energy_burden_label,flood_annual_cost_usd
45336,73,Very High,32200,,,2.2,Low,
45337,54,High,3250,83,Critical,1.32,Low,
45338,54,High,27400,51,High,1.84,Low,1.57
45339,60,High,3590,,,1.5,Low,
45340,64,High,3590,,,1.52,Low,
45341,61,High,24934,,,2.4,Low,27.88
45342,42,Moderate,,23,Moderate,1.65,Low,0.1
45343,,,,23,Moderate,,,
45344,52,High,24250,33,Moderate,1.94,Low,1.87
45345,61,High,24790,38,Moderate,1.8,Low,0.1
45346,65,High,28300,,,1.71,Low,
45347,70,High,25426,79,Critical,2.04,Low,1.58
45348,49,High,21766,,,1.28,Low,
45349,77,Very High,31600,48,High,1.55,Low,
45350,73,Very High,32800,,,1.14,Low,
45351,50,High,2925,,,1.38,Low,
45352,66,High,39150,,,2.18,Low,
45353,52,High,40500,,,1.44,Low,
45354,69,High,30100,44,Moderate,1.93,Low,
45356,64,High,28150,50,High,2.1,Low,0.59
45358,67,High,29350,,,2.4,Low,
45359,71,Very High,28300,24,Moderate,1.96,Low,
45360,51,High,26500,,,3.12,Moderate,0.26
45361,70,High,31900,,,2.29,Low,
45362,67,High,31896,10,Low,2.04,Low,
45363,45,Moderate,31920,36,Moderate,1.63,Low,
45365,47,High,2925,68,High,2.1,Low,0.87
45367,,,,68,High,,,
45368,60,High,3590,6,Low,2.3,Low,0.06
45369,52,High,20422,100,Critical,1.44,Low,1.34
45370,58,High,,6,Low,1.31,Low,1.18
45371,42,Moderate,,30,Moderate,1.55,Low,0.32
45372,69,High,29950,,,2.51,Low,
45373,45,Moderate,31872,53,High,1.77,Low,2.3
45374,,,,53,High,,,
45377,58,High,3590,15,Low,1.68,Low,0.01
45378,69,High,32500,37,Moderate,1.9,Low,
45380,55,High,24454,25,Moderate,1.64,Low,0.1
45381,68,High,3590,47,High,1.91,Low,0.05
45382,64,High,30550,10,Low,1.58,Low,
45383,62,High,25162,23,Moderate,2.18,Low,0.02
45384,48,High,22900,,,1.67,Low,0.41
45385,61,High,2925,0,Low,1.84,Low,0.32
45387,61,High,24454,3,Low,1.62,Low,0.11
45388,54,High,26350,,,1.56,Low,
45389,81,Very High,31900,20,Moderate,1.9,Low,
45390,79,Very High,25942,44,Moderate,2.96,Low,
45400,,,,68,High,,,
45401,,,,68,High,,,
45402,90,Very High,30250,68,High,3.06,Moderate,0.01
45403,93,Very High,31300,68,High,3.83,Moderate,
45404,89,Very High,41100,68,High,3.93,Moderate,
45405,92,Very High,30250,68,High,3.31,Moderate,0.09
45406,90,Very High,30250,68,High,3.21,Moderate,0.01
45408,,,,68,High,,,
45409,89,Very High,41550,68,High,1.65,Low,0.14
45410,94,Very High,31000,68,High,2.97,Low,
45412,,,,68,High,,,
45413,,,,68,High,,,
45414,83,Very High,25600,68,High,2.58,Low,1.36
45415,84,Very High,24850,68,High,1.76,Low,1
45416,87,Very High,29500,68,High,3.04,Moderate,
45417,87,Very High,28300,68,High,3.96,Moderate,0.03
45418,,,,68,High,,,
45419,91,Very High,31300,68,High,1.62,Low,0.21
45420,89,Very High,30100,68,High,2.45,Low,0.08
45422,,,,68,High,,,
45423,,,,68,High,,,
45424,79,Very High,19750,68,High,1.77,Low,0.04
45426,83,Very High,23950,68,High,2.69,Low,0.34
45427,,,,68,High,,,
45428,,,,68,High,,,
45429,84,Very High,24502,68,High,1.8,Low,0.03
45430,72,Very High,20302,68,High,1.29,Low,6.77
45431,72,Very High,20470,68,High,1.73,Low,0.13
45432,83,Very High,27400,68,High,1.67,Low,0.02
45433,84,Very High,3250,68,High,1.75,Low,
45434,73,Very High,19750,68,High,0.98,Low,0.02
45435,,,,68,High,,,
45437,,,,68,High,,,
45439,81,Very High,24454,68,High,2.9,Low,0.06
45440,73,Very High,2925,68,High,1.66,Low,0.09
45441,,,,68,High,,,
45448,,,,68,High,,,
45449,83,Very High,2925,68,High,2.3,Low,0.27
45454,,,,68,High,,,
45458,59,High,1625,68,High,1.25,Low,0.07
45459,73,Very High,19750,68,High,1.56,Low,0.08
45463,,,,68,High,,,
45469,78,Very High,32028,68,High,,,
45470,,,,68,High,,,
45475,,,,68,High,,,
45479,,,,68,High,,,
45481,,,,68,High,,,
45482,,,,68,High,,,
45490,,,,68,High,,,
45501,,,,31,Moderate,,,
45502,51,High,20398,31,Moderate,1.59,Low,2.96
45503,61,High,25450,31,Moderate,2.54,Low,0.02
45504,64,High,29590,31,Moderate,2.06,Low,0.96
45505,67,High,41850,31,Moderate,3.27,Moderate,0.15
45506,67,High,41550,31,Moderate,3.46,Moderate,0.39
45601,47,High,2275,0,Low,2.42,Low,0.85
45612,37,Moderate,,6,Low,2.75,Low,1.62
45613,51,High,19750,40,Moderate,3.77,Moderate,
45614,44,Moderate,650,,,2.19,Low,0.72
45616,48,High,,,,2.68,Low,
45619,48,High,20614,,,2.41,Low,2.1
45620,49,High,19750,,,1.79,Low,6.25
45621,62,High,24766,67,High,3.15,Moderate,34.82
45622,37,Moderate,,,,2.98,Low,
45623,35,Moderate,1625,,,2.17,Low,0.68
45624,15,Low,,,,,,
45628,59,High,,6,Low,1.99,Low,2.09
45629,41,Moderate,,23,Moderate,2.25,Low,3.62
45630,48,High,20566,,,55.55,Severe,7.99
45631,52,High,31836,0,Low,2.53,Low,3.5
45634,46,High,2925,30,Moderate,2.63,Low,0.97
45636,57,High,,,,1.52,Low,
45638,63,High,24934,68,High,2.8,Low,2.02
45640,45,Moderate,21118,53,High,2.21,Low,7.26
45644,45,Moderate,21310,79,Critical,1.97,Low,
45645,46,High,,,,2.62,Low,4.83
45646,40,Moderate,,,,,,
45647,60,High,3250,,,2.17,Low,
45648,42,Moderate,21406,14,Low,2.01,Low,1.12
45650,43,Moderate,650,,,2.08,Low,1.61
45651,46,High,,,,2.4,Low,0.91
45652,59,High,3590,,,3.13,Moderate,2.57
45653,46,High,21070,,,1.77,Low,2.65
45654,37,Moderate,1300,,,2.56,Low,2.93
45656,51,High,21790,56,High,2.4,Low,2.26
45657,45,Moderate,,,,2.4,Low,4.97
45658,36,Moderate,,,,2,Low,0.87
45659,46,High,,,,2.85,Low,5.91
45660,42,Moderate,325,36,Moderate,2.53,Low,0.64
45661,48,High,650,61,High,2.42,Low,2.03
45662,59,High,28900,30,Moderate,3.72,Moderate,0.64
45663,60,High,25690,,,2.88,Low,2.34
45669,65,High,19750,6,Low,2.11,Low,10.34
45671,61,High,20686,,,2.84,Low,9.25
45672,45,Moderate,650,,,2.66,Low,2.23
45673,64,High,27700,,,,,
45674,52,High,3250,41,Moderate,4.85,Moderate,0.99
45677,15,Low,,,,,,49.53
45678,35,Moderate,975,,,2.42,Low,6.26
45679,44,Moderate,325,20,Moderate,2.97,Low,
45680,49,High,20902,23,Moderate,2.51,Low,4.7
45681,45,Moderate,325,,,2.6,Low,0.46
45682,59,High,2925,,,3.12,Moderate,2.23
45684,50,High,21382,,,2.67,Low,12.6
45685,34,Moderate,1625,,,2.19,Low,3.26
45686,36,Moderate,1625,,,2.61,Low,6.23
45688,34,Moderate,,,,5.44,Moderate,1.47
45690,58,High,20722,55,High,2.88,Low,4.98
45692,53,High,21478,23,Moderate,2.65,Low,1.85
45693,49,High,,41,Moderate,3.05,Moderate,1.88
45694,48,High,20902,,,2.15,Low,2.36
45695,47,High,,,,2.85,Low,
45696,44,Moderate,325,,,4.48,Moderate,
45697,46,High,650,,,1.85,Low,
45698,57,High,27850,70,Critical,2.43,Low,
45699,,,,14,Low,,,
45701,44,Moderate,21370,18,Low,2.8,Low,0.92
45710,37,Moderate,,59,High,1.76,Low,
45711,65,High,,60,High,2.07,Low,56.68
45714,66,High,3590,44,Moderate,2.43,Low,11.21
45715,60,High,26086,,,2.97,Low,7.66
45716,59,High,26230,,,2.4,Low,14.52
45719,55,High,26140,6,Low,3.82,Moderate,30.77
45721,62,High,31500,,,,,4.33
45723,49,High,325,74,Critical,2.25,Low,13.46
45724,36,Moderate,1625,,,1.96,Low,
45727,53,High,28900,,,4.14,Moderate,17.24
45729,34,Moderate,,,,1.76,Low,0.77
45732,49,High,26650,66,High,2.43,Low,4.96
45734,48,High,31956,,,3.62,Moderate,2.67
45735,49,High,,,,2.62,Low,
45739,15,Low,,,,,,275.77
45740,62,High,31150,60,High,2.17,Low,8.91
45741,33,Moderate,,,,,,13.23
45742,61,High,20518,3,Low,1.58,Low,1.61
45743,58,High,31836,20,Moderate,2.59,Low,4.02
45744,64,High,27400,36,Moderate,2.14,Low,6.13
45745,49,High,22198,,,2.9,Low,34.51
45746,66,High,27850,,,3.47,Moderate,42.49
45750,60,High,25600,50,High,2.44,Low,26.6
45760,48,High,3590,74,Critical,3.75,Moderate,0.84
45761,52,High,,53,High,2.3,Low,1.53
45764,63,High,25798,93,Critical,2.89,Low,0.8
45766,46,High,325,,,2.33,Low,15.2
45767,51,High,25300,6,Low,3.06,Moderate,1.7
45768,43,Moderate,,66,High,1.71,Low,7.53
45769,61,High,20662,79,Critical,2.83,Low,8.82
45770,35,Moderate,,,,3.19,Moderate,1.71
45771,73,Very High,,6,Low,3.33,Moderate,1.25
45772,47,High,,,,2.28,Low,1.4
45773,41,Moderate,,,,2.07,Low,7.91
45775,49,High,26350,71,Critical,2.47,Low,23.9
45776,36,Moderate,,,,3.22,Moderate,7.48
45778,34,Moderate,,,,2.21,Low,0.97
45779,51,High,,74,Critical,2.73,Low,
45780,44,Moderate,650,,,2.68,Low,
45782,50,High,29140,10,Low,2.99,Low,117.21
45783,58,High,29800,,,,,
45784,46,High,,,,1.73,Low,0.31
45786,51,High,21370,74,Critical,2.26,Low,4.19
45788,63,High,27550,,,1.75,Low,32.37
45789,64,High,26140,,,1.84,Low,34.08
45801,57,High,27700,82,Critical,2.93,Low,0.91
45802,,,,82,Critical,,,
45804,56,High,27550,82,Critical,3.26,Moderate,0.37
45805,55,High,25510,82,Critical,2.1,Low,3.2
45806,50,High,3250,82,Critical,1.69,Low,2.11
45807,45,Moderate,3250,82,Critical,1.87,Low,1.46
45808,71,Very High,31300,10,Low,1.83,Low,
45809,75,Very High,34750,,,,,
45810,47,High,2925,15,Low,2.35,Low,
45812,61,High,31944,74,Critical,3.37,Moderate,
45813,60,High,25078,41,Moderate,2.05,Low,
45814,53,High,21262,17,Low,1.61,Low,1.26
45815,67,High,27700,,,,,
45816,70,High,31150,,,1.79,Low,
45817,61,High,24550,11,Low,1.68,Low,12.26
45819,70,High,31750,,,1.86,Low,
45820,65,High,27850,,,1.74,Low,
45821,50,High,2925,,,1.65,Low,
45822,60,High,3250,35,Moderate,1.93,Low,2.33
45826,58,High,3250,52,High,1.39,Low,
45827,71,Very High,31956,18,Low,1.65,Low,0.27
45828,45,Moderate,31932,26,Moderate,1.78,Low,0.05
45830,60,High,26350,56,High,1.77,Low,0.99
45831,60,High,2275,,,1.86,Low,
45832,63,High,26140,56,High,1.9,Low,
45833,70,High,24454,58,High,2.07,Low,2.04
45835,61,High,27400,,,1.5,Low,
45836,64,High,29590,41,Moderate,2.37,Low,0.39
45838,49,High,19750,,,1.57,Low,
45839,,,,7,Low,,,
45840,53,High,3250,7,Low,2.17,Low,37.68
45841,65,High,29200,,,1.48,Low,
45843,54,High,26200,59,High,2.03,Low,1.38
45844,52,High,2925,,,1.53,Low,
45845,58,High,,6,Low,1.51,Low,
45846,52,High,20662,6,Low,1.5,Low,5.09
45848,71,Very High,29350,96,Critical,1.76,Low,
45849,50,High,31944,,,1.5,Low,1.7
45850,62,High,3250,45,High,1.68,Low,0.11
45851,63,High,27550,,,1.69,Low,
45853,52,High,21046,6,Low,1.64,Low,2.05
45854,70,High,31000,,,2.8,Low,
45855,60,High,28300,,,2.01,Low,
45856,63,High,27700,39,Moderate,1.59,Low,0.22
45858,52,High,25900,,,2.09,Low,
45859,63,High,28900,,,2.79,Low,
45860,46,High,,,,1.25,Low,
45861,52,High,3590,,,1.53,Low,
45862,66,High,27850,,,3.63,Moderate,0.79
45863,61,High,27550,29,Moderate,2.21,Low,0.12
45864,62,High,28150,,,1.82,Low,
45865,52,High,20566,61,High,1.51,Low,0.97
45866,67,High,44400,,,1.88,Low,35.23
45867,62,High,27400,,,1.56,Low,0.22
45868,69,High,31000,,,1.18,Low,
45869,49,High,26374,43,Moderate,1.56,Low,0.26
45870,35,Moderate,,,,0.9,Low,
45871,77,Very High,27700,56,High,1.68,Low,0.65
45872,57,High,28000,30,Moderate,2.23,Low,0.09
45873,52,High,21190,85,Critical,2.08,Low,2.39
45874,58,High,41100,41,Moderate,2.09,Low,
45875,47,High,31884,44,Moderate,1.61,Low,55.49
45876,57,High,325,6,Low,1.84,Low,0.25
45877,63,High,28150,6,Low,2.07,Low,0.01
45879,54,High,24718,80,Critical,2.23,Low,0.5
45880,65,High,27400,36,Moderate,1.93,Low,2.8
45881,59,High,28750,24,Moderate,2.12,Low,0.69
45882,64,High,29140,61,High,1.93,Low,
45883,46,High,,,,1.22,Low,
45884,54,High,28750,,,0.87,Low,
45885,61,High,26500,,,1.85,Low,5.55
45886,55,High,3590,83,Critical,1.7,Low,
45887,55,High,25600,36,Moderate,2.21,Low,0.51
45888,40,Moderate,,,,2.06,Low,7.26
45889,52,High,25750,,,1.24,Low,
45890,57,High,29050,52,High,1.35,Low,
45891,55,High,27400,90,Critical,2.21,Low,0.43
45893,71,Very High,30850,,,2.31,Low,
45894,50,High,,,,1.86,Low,
45895,54,High,31920,0,Low,1.9,Low,2.98
45896,62,High,26500,59,High,2.26,Low,
45897,62,High,31500,,,,,
45898,65,High,23866,78,Critical,2.57,Low,0.36
45899,71,Very High,32050,,,2.81,Low,
45999,,,,19,Low,,,
46001,55,High,26020,48,High,2.09,Low,6.45
46011,54,High,25780,82,Critical,1.79,Low,0.25
46012,53,High,24850,82,Critical,2.37,Low,1.64
46013,51,High,23950,82,Critical,2.8,Low,0.21
46014,,,,82,Critical,,,
46015,,,,82,Critical,,,
46016,61,High,30850,82,Critical,3.91,Moderate,0.92
46017,52,High,25300,82,Critical,1.92,Low,0.04
46018,,,,82,Critical,,,
46030,44,Moderate,21910,6,Low,1.51,Low,0.92
46031,63,High,39600,51,High,1.89,Low,
46032,25,Moderate,11750,90,Critical,1.12,Low,0.16
46033,34,Moderate,,90,Critical,0.92,Low,0.79
46034,55,High,325,85,Critical,1.53,Low,1.05
46035,62,High,27850,6,Low,1.92,Low,3.05
46036,63,High,27850,36,Moderate,2.35,Low,2.64
46037,20,Low,,78,Critical,1.01,Low,0.32
46038,23,Moderate,11750,78,Critical,1.32,Low,0.48
46039,69,High,28300,,,1.82,Low,
46040,35,Moderate,,26,Moderate,0.96,Low,4.56
46041,56,High,27550,30,Moderate,2.29,Low,0.48
46044,75,Very High,24550,34,Moderate,1.85,Low,0.2
46045,64,High,31500,,,0.88,Low,
46047,77,Very High,34750,,,,,
46048,35,Moderate,,3,Low,2,Low,
46049,67,High,29950,,,1.77,Low,
46050,54,High,27400,96,Critical,1.85,Low,0.51
46051,60,High,26350,76,Critical,1.79,Low,0.05
46052,45,Moderate,31896,32,Moderate,2.08,Low,0.82
46055,20,Low,,,,1.19,Low,0.1
46056,50,High,25300,,,1.9,Low,5.95
46057,61,High,28000,,,1.81,Low,2.85
46058,55,High,26620,17,Low,1.83,Low,
46060,43,Moderate,,82,Critical,1.52,Low,0.89
46061,,,,82,Critical,,,
46062,31,Moderate,,82,Critical,1.19,Low,0.73
46063,68,High,40800,26,Moderate,2.47,Low,
46064,39,Moderate,,22,Moderate,1.51,Low,0.53
46065,45,Moderate,20830,41,Moderate,1.81,Low,2.82
46068,54,High,25450,61,High,1.43,Low,1.71
46069,55,High,26200,3,Low,1.96,Low,1.06
46070,63,High,29740,6,Low,2.15,Low,
46071,49,High,25942,16,Low,1.7,Low,2.39
46072,70,High,26500,7,Low,1.84,Low,8.3
46074,22,Moderate,990,33,Moderate,1.12,Low,0.01
46075,15,Low,,29,Moderate,1.17,Low,
46076,62,High,26086,74,Critical,1.92,Low,2.56
46077,19,Low,1350,38,Moderate,0.86,Low,0.39
46082,,,,90,Critical,,,
46085,,,,78,Critical,,,
46102,65,High,28600,6,Low,2.14,Low,
46103,67,High,40950,,,1.81,Low,
46104,55,High,27700,79,Critical,2.4,Low,
46105,55,High,3250,66,High,1.49,Low,
46106,37,Moderate,11750,42,Moderate,1.3,Low,0.35
46107,61,High,24826,,,2.42,Low,0.66
46110,63,High,3250,,,2,Low,9.03
46111,49,High,27400,61,High,2,Low,
46112,34,Moderate,,0,Low,1.23,Low,0.12
46113,18,Low,,36,Moderate,1.62,Low,0.03
46115,62,High,28000,21,Moderate,2.81,Low,0.48
46117,48,High,325,,,2.4,Low,
46118,61,High,3250,83,Critical,1.79,Low,1.09
46120,43,Moderate,,29,Moderate,2.52,Low,
46121,33,Moderate,,,,1.59,Low,0.42
46122,47,High,975,26,Moderate,1.47,Low,0.48
46123,20,Low,990,,,1.35,Low,0.1
46124,47,High,3590,18,Low,2.04,Low,11.3
46125,62,High,34750,,,,,
46126,59,High,25510,25,Moderate,1.88,Low,5.62
46127,69,High,30850,,,2.76,Low,
46128,49,High,,6,Low,1.63,Low,
46130,44,Moderate,325,,,1.26,Low,1.35
46131,32,Moderate,,29,Moderate,1.69,Low,14.05
46133,66,High,30100,88,Critical,2.41,Low,
46135,46,High,3590,35,Moderate,1.96,Low,0.4
46140,32,Moderate,1300,19,Low,1.68,Low,1.17
46142,47,High,,68,High,1.62,Low,1.46
46143,25,Moderate,11750,68,High,1.55,Low,3.13
46144,59,High,27400,,,1.31,Low,
46146,50,High,27850,,,,,
46147,62,High,26260,6,Low,1.93,Low,0.29
46148,55,High,27700,41,Moderate,2.21,Low,0.03
46149,43,Moderate,,58,High,1.6,Low,
46150,61,High,23950,,,2.37,Low,0.44
46151,45,Moderate,31872,42,Moderate,1.79,Low,13.92
46154,45,Moderate,325,,,,,
46155,77,Very High,34750,,,3.2,Moderate,
46156,67,High,28150,36,Moderate,1.8,Low,0.34
46157,46,High,975,,,1.87,Low,
46158,42,Moderate,19750,42,Moderate,1.74,Low,1.96
46160,53,High,2925,90,Critical,1.93,Low,1.42
46161,60,High,25900,17,Low,1.97,Low,5.29
46162,36,Moderate,,,,1.2,Low,12.86
46163,38,Moderate,,6,Low,1.25,Low,0.02
46164,50,High,20542,53,High,1.5,Low,2.95
46165,61,High,27550,6,Low,1.57,Low,
46166,42,Moderate,,36,Moderate,1.68,Low,7.28
46167,43,Moderate,,3,Low,1.12,Low,0.53
46168,29,Moderate,,30,Moderate,1.59,Low,0.23
46171,39,Moderate,1625,25,Moderate,1.54,Low,5.96
46172,69,High,2925,79,Critical,1.68,Low,0.03
46173,57,High,28750,40,Moderate,2.11,Low,0.38
46175,42,Moderate,,52,High,1.92,Low,16.06
46176,54,High,3590,41,Moderate,2.1,Low,3.2
46180,60,High,25558,,,1.74,Low,
46181,39,Moderate,1625,41,Moderate,1.62,Low,0.07
46182,55,High,27550,32,Moderate,1.57,Low,4.04
46183,77,Very High,34750,,,,,
46184,31,Moderate,1950,38,Moderate,1.54,Low,0.13
46186,60,High,25150,,,2.15,Low,
46201,80,Very High,32350,90,Critical,3.21,Moderate,0.14
46202,63,High,26374,90,Critical,2.27,Low,0.18
46203,72,Very High,28600,90,Critical,2.51,Low,0.59
46204,47,High,,90,Critical,1.58,Low,
46205,75,Very High,29800,90,Critical,2.11,Low,0.39
46206,,,,90,Critical,,,
46207,,,,90,Critical,,,
46208,79,Very High,31600,90,Critical,2.5,Low,0.48
46209,,,,90,Critical,,,
46211,,,,90,Critical,,,
46213,,,,90,Critical,,,
46214,56,High,,90,Critical,2.36,Low,0.05
46216,32,Moderate,,90,Critical,2.44,Low,
46217,47,High,975,90,Critical,1.57,Low,2.83
46218,72,Very High,30040,90,Critical,4.01,Moderate,0.33
46219,72,Very High,28450,90,Critical,2.4,Low,0.2
46220,70,High,27400,90,Critical,1.34,Low,1.73
46221,59,High,20938,90,Critical,2.38,Low,1.18
46222,72,Very High,29050,90,Critical,3.07,Moderate,0.18
46223,,,,90,Critical,,,
46224,67,High,24850,90,Critical,2.58,Low,0.36
46225,78,Very High,31300,90,Critical,2.9,Low,3.72
46226,67,High,24898,90,Critical,2.95,Low,1.1
46227,65,High,23800,90,Critical,2.72,Low,1.45
46228,65,High,24550,90,Critical,1.45,Low,3.66
46229,57,High,19750,90,Critical,2.2,Low,0.53
46230,,,,90,Critical,,,
46231,43,Moderate,,90,Critical,1.81,Low,
46234,44,Moderate,,90,Critical,1.67,Low,0.28
46235,54,High,650,90,Critical,2.47,Low,0.01
46236,33,Moderate,,90,Critical,1.18,Low,0.11
46237,42,Moderate,,90,Critical,1.81,Low,0.04
46239,41,Moderate,,90,Critical,1.51,Low,0.05
46240,58,High,21250,90,Critical,1.96,Low,11.23
46241,69,High,26140,90,Critical,2.69,Low,2.49
46242,,,,90,Critical,,,
46244,,,,90,Critical,,,
46247,,,,90,Critical,,,
46249,,,,90,Critical,,,
46250,57,High,,90,Critical,1.99,Low,0.57
46251,,,,90,Critical,,,
46253,,,,90,Critical,,,
46254,46,High,975,90,Critical,2.4,Low,0.05
46255,,,,90,Critical,,,
46256,55,High,325,90,Critical,1.6,Low,1.37
46259,42,Moderate,,90,Critical,1.07,Low,0.24
46260,63,High,19750,90,Critical,1.96,Low,0.51
46262,,,,90,Critical,,,
46266,,,,90,Critical,,,
46268,45,Moderate,1300,90,Critical,2.19,Low,0.08
46274,,,,90,Critical,,,
46275,,,,90,Critical,,,
46277,,,,90,Critical,,,
46278,43,Moderate,,90,Critical,0.9,Low,0.05
46280,56,High,21694,90,Critical,1.64,Low,0.71
46282,,,,90,Critical,,,
46283,,,,90,Critical,,,
46285,,,,90,Critical,,,
46290,26,Moderate,,90,Critical,,,
46291,,,,90,Critical,,,
46295,,,,90,Critical,,,
46296,,,,90,Critical,,,
46298,,,,90,Critical,,,
46301,51,High,20590,,,1.17,Low,4.9
46302,67,High,29800,,,2.1,Low,
46303,56,High,1625,76,Critical,1.76,Low,0.11
46304,42,Moderate,,17,Low,1.57,Low,0.53
46307,31,Moderate,1300,55,High,1.36,Low,0.29
46308,,,,55,High,,,
46310,37,Moderate,,58,High,1.71,Low,0.29
46311,44,Moderate,,0,Low,1.27,Low,6.53
46312,77,Very High,30400,42,Moderate,3.38,Moderate,0.01
46319,52,High,24550,45,High,1.83,Low,8.64
46320,67,High,30250,55,High,3.89,Moderate,0.07
46321,57,High,3590,35,Moderate,1.31,Low,63.17
46322,58,High,25366,0,Low,1.82,Low,22.84
46323,64,High,28300,55,High,2.44,Low,2.16
46324,67,High,43500,55,High,2.27,Low,0.98
46325,,,,55,High,,,
46327,70,High,31450,55,High,2.75,Low,
46340,35,Moderate,,,,2.5,Low,0.64
46341,48,High,,33,Moderate,1.4,Low,4.39
46342,46,High,3250,29,Moderate,1.92,Low,0.49
46345,50,High,25822,52,High,,,
46346,59,High,28150,22,Moderate,2.48,Low,
46347,42,Moderate,21550,6,Low,1.65,Low,
46348,61,High,24826,,,2.72,Low,10.57
46349,51,High,20254,83,Critical,1.85,Low,0.46
46350,53,High,26050,100,Critical,1.84,Low,0.4
46352,,,,100,Critical,,,
46356,32,Moderate,1300,70,Critical,1.59,Low,0.98
46360,53,High,25558,30,Moderate,2.33,Low,0.26
46361,,,,30,Moderate,,,
46365,49,High,31992,,,1.6,Low,
46366,59,High,3590,36,Moderate,2.11,Low,
46368,46,High,19750,,,1.91,Low,0.47
46371,44,Moderate,22126,59,High,1.46,Low,
46372,,,,45,High,,,
46373,23,Moderate,,,,1.13,Low,0.16
46374,46,High,,,,1.94,Low,
46375,30,Moderate,1300,55,High,1.55,Low,2.46
46376,63,High,32500,63,High,2.02,Low,19.78
46377,69,High,2275,,,,,92.49
46379,61,High,24178,,,1.44,Low,2.37
46381,43,Moderate,19750,45,High,3.06,Moderate,2.94
46382,51,High,31896,,,1.46,Low,
46383,58,High,21250,73,Critical,1.84,Low,0.69
46384,,,,73,Critical,,,
46385,46,High,975,73,Critical,1.43,Low,0.87
46390,43,Moderate,,47,High,1.75,Low,
46391,35,Moderate,,53,High,1.6,Low,0.17
46392,33,Moderate,,,,1.48,Low,0.23
46393,60,High,31824,,,3.79,Moderate,1.15
46394,72,Very High,32800,18,Low,2.09,Low,1.01
46402,69,High,31300,,,4.77,Moderate,
46403,61,High,24454,,,3.15,Moderate,0.04
46404,65,High,27250,,,3.54,Moderate,0.1
46405,62,High,28750,,,2.44,Low,24.63
46406,64,High,24718,,,3.9,Moderate,0.46
46407,65,High,29500,,,5.43,Moderate,0.1
46408,67,High,30400,,,2.95,Low,0.42
46409,67,High,29950,,,3.42,Moderate,1.65
46410,42,Moderate,19750,76,Critical,2.25,Low,1.47
46411,,,,76,Critical,,,
46501,56,High,26620,49,High,2.21,Low,0.21
46504,53,High,26230,6,Low,1.66,Low,
46506,47,High,3590,63,High,1.91,Low,0.71
46507,31,Moderate,1300,79,Critical,1.57,Low,2.59
46508,68,High,30550,,,2.84,Low,
46510,47,High,3590,88,Critical,1.43,Low,0.95
46511,46,High,21046,17,Low,2.5,Low,1.71
46513,,,,29,Moderate,,,
46514,51,High,20446,30,Moderate,2.25,Low,0.22
46515,,,,30,Moderate,,,
46516,61,High,24826,30,Moderate,2.53,Low,2.73
46517,52,High,31836,30,Moderate,2.61,Low,0.41
46524,41,Moderate,1300,36,Moderate,1.84,Low,0.25
46526,49,High,,90,Critical,2.11,Low,1.83
46527,,,,90,Critical,,,
46528,49,High,,90,Critical,1.79,Low,0.2
46530,28,Moderate,,29,Moderate,1.21,Low,0.1
46531,58,High,31908,,,2.47,Low,
46532,62,High,29200,36,Moderate,1.95,Low,4.36
46534,58,High,2925,51,High,2.3,Low,1.21
46536,54,High,26218,36,Moderate,1.79,Low,
46537,63,High,29800,52,High,2.25,Low,
46538,73,Very High,,65,High,1.6,Low,15.18
46539,63,High,28990,13,Low,1.81,Low,0.63
46540,32,Moderate,1300,38,Moderate,1.39,Low,0.55
46542,45,Moderate,3590,48,High,1.85,Low,
46543,31,Moderate,,29,Moderate,1.25,Low,
46544,67,High,25750,50,High,2.4,Low,0.6
46545,60,High,31812,50,High,2.48,Low,0.25
46546,,,,50,High,,,
46550,44,Moderate,21790,56,High,1.73,Low,0.02
46552,46,High,20710,61,High,1.75,Low,0.06
46553,49,High,25750,,,1.62,Low,0.54
46554,57,High,28600,36,Moderate,1.85,Low,0.51
46555,58,High,24850,63,High,1.98,Low,1.17
46556,31,Moderate,,38,Moderate,,,
46561,48,High,,25,Moderate,1.66,Low,1.52
